dump_name,path,label_rootkit,label_azazel,label_orbit,label_mirai,label_syslogk,label_reptile,label_bpfbackdoor,label_reverseshell,label_skidmap,label_cryptominer,label_teamtnt,label_multistage,label_credscrape,hidden_proc_count,masqueraded_proc_count,deleted_exe_count,hooked_syscall_count,hidden_module_count,netfilter_hook_count,rwx_region_count,total_sockets,raw_socket_count,foreign_conn_count,high_port_count,unknown_lib_count
memdump_aug_00054_clean.raw,dumps_v2/clean/augmented/memdump_aug_00054_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,6,264,4,0,24,0
memdump_aug_00055_clean.raw,dumps_v2/clean/augmented/memdump_aug_00055_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,7,264,4,0,24,0
memdump_aug_00056_clean.raw,dumps_v2/clean/augmented/memdump_aug_00056_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,8,264,4,0,24,0
memdump_aug_00057_clean.raw,dumps_v2/clean/augmented/memdump_aug_00057_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,1,264,4,0,24,0
memdump_aug_00058_clean.raw,dumps_v2/clean/augmented/memdump_aug_00058_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,2,264,4,0,24,0
memdump_aug_00059_clean.raw,dumps_v2/clean/augmented/memdump_aug_00059_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,3,264,4,0,24,0
memdump_aug_00060_clean.raw,dumps_v2/clean/augmented/memdump_aug_00060_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,4,264,4,0,24,0
memdump_aug_00061_clean.raw,dumps_v2/clean/augmented/memdump_aug_00061_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,5,264,4,0,24,0
memdump_aug_00062_clean.raw,dumps_v2/clean/augmented/memdump_aug_00062_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,6,264,4,0,24,0
memdump_aug_00063_clean.raw,dumps_v2/clean/augmented/memdump_aug_00063_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,7,264,4,0,24,0
memdump_aug_00064_clean.raw,dumps_v2/clean/augmented/memdump_aug_00064_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,8,264,4,0,24,0
memdump_aug_00065_clean.raw,dumps_v2/clean/augmented/memdump_aug_00065_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,1,264,4,0,24,0
memdump_aug_00066_clean.raw,dumps_v2/clean/augmented/memdump_aug_00066_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,2,264,4,0,24,0
memdump_aug_00067_clean.raw,dumps_v2/clean/augmented/memdump_aug_00067_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,3,264,4,0,24,0
memdump_aug_00068_clean.raw,dumps_v2/clean/augmented/memdump_aug_00068_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,4,264,4,0,24,0
memdump_aug_00069_clean.raw,dumps_v2/clean/augmented/memdump_aug_00069_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,5,264,4,0,24,0
memdump_aug_00070_clean.raw,dumps_v2/clean/augmented/memdump_aug_00070_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,6,264,4,0,24,0
memdump_aug_00071_clean.raw,dumps_v2/clean/augmented/memdump_aug_00071_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,7,264,4,0,24,0
memdump_aug_00072_clean.raw,dumps_v2/clean/augmented/memdump_aug_00072_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,8,264,4,0,24,0
memdump_aug_00073_clean.raw,dumps_v2/clean/augmented/memdump_aug_00073_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,1,264,4,0,24,0
memdump_aug_00074_clean.raw,dumps_v2/clean/augmented/memdump_aug_00074_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,2,264,4,0,24,0
memdump_aug_00075_clean.raw,dumps_v2/clean/augmented/memdump_aug_00075_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,3,264,4,0,24,0
memdump_aug_00076_clean.raw,dumps_v2/clean/augmented/memdump_aug_00076_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,4,264,4,0,24,0
memdump_aug_00077_clean.raw,dumps_v2/clean/augmented/memdump_aug_00077_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,5,264,4,0,24,0
memdump_aug_00078_clean.raw,dumps_v2/clean/augmented/memdump_aug_00078_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,6,264,4,0,24,0
memdump_aug_00079_clean.raw,dumps_v2/clean/augmented/memdump_aug_00079_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,7,264,4,0,24,0
memdump_aug_00080_clean.raw,dumps_v2/clean/augmented/memdump_aug_00080_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,8,264,4,0,24,0
memdump_aug_00081_clean.raw,dumps_v2/clean/augmented/memdump_aug_00081_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,1,264,4,0,24,0
memdump_aug_00082_clean.raw,dumps_v2/clean/augmented/memdump_aug_00082_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,2,264,4,0,24,0
memdump_aug_00083_clean.raw,dumps_v2/clean/augmented/memdump_aug_00083_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,3,264,4,0,24,0
memdump_aug_00084_clean.raw,dumps_v2/clean/augmented/memdump_aug_00084_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,4,264,4,0,24,0
memdump_aug_00085_clean.raw,dumps_v2/clean/augmented/memdump_aug_00085_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,5,264,4,0,24,0
memdump_aug_00086_clean.raw,dumps_v2/clean/augmented/memdump_aug_00086_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,6,264,4,0,24,0
memdump_aug_00087_clean.raw,dumps_v2/clean/augmented/memdump_aug_00087_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,7,264,4,0,24,0
memdump_aug_00088_clean.raw,dumps_v2/clean/augmented/memdump_aug_00088_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,8,264,4,0,24,0
memdump_aug_00089_clean.raw,dumps_v2/clean/augmented/memdump_aug_00089_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,1,264,4,0,24,0
memdump_aug_00090_clean.raw,dumps_v2/clean/augmented/memdump_aug_00090_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,2,264,4,0,24,0
memdump_aug_00091_clean.raw,dumps_v2/clean/augmented/memdump_aug_00091_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,3,264,4,0,24,0
memdump_aug_00092_clean.raw,dumps_v2/clean/augmented/memdump_aug_00092_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,4,264,4,0,24,0
memdump_aug_00093_clean.raw,dumps_v2/clean/augmented/memdump_aug_00093_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,5,264,4,0,24,0
memdump_aug_00094_clean.raw,dumps_v2/clean/augmented/memdump_aug_00094_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,6,264,4,0,24,0
memdump_aug_00095_clean.raw,dumps_v2/clean/augmented/memdump_aug_00095_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,7,264,4,0,24,0
memdump_aug_00096_clean.raw,dumps_v2/clean/augmented/memdump_aug_00096_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,8,264,4,0,24,0
memdump_aug_00097_clean.raw,dumps_v2/clean/augmented/memdump_aug_00097_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,1,264,4,0,24,0
memdump_aug_00098_clean.raw,dumps_v2/clean/augmented/memdump_aug_00098_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,2,264,4,0,24,0
memdump_aug_00099_clean.raw,dumps_v2/clean/augmented/memdump_aug_00099_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,3,264,4,0,24,0
memdump_aug_00100_clean.raw,dumps_v2/clean/augmented/memdump_aug_00100_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,4,264,4,0,24,0
memdump_aug_00101_clean.raw,dumps_v2/clean/augmented/memdump_aug_00101_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,5,264,4,0,24,0
memdump_aug_00102_clean.raw,dumps_v2/clean/augmented/memdump_aug_00102_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,6,264,4,0,24,0
memdump_aug_00103_clean.raw,dumps_v2/clean/augmented/memdump_aug_00103_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,7,264,4,0,24,0
memdump_aug_00104_clean.raw,dumps_v2/clean/augmented/memdump_aug_00104_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,8,264,4,0,24,0
memdump_aug_00105_clean.raw,dumps_v2/clean/augmented/memdump_aug_00105_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,1,264,4,0,24,0
memdump_aug_00106_clean.raw,dumps_v2/clean/augmented/memdump_aug_00106_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,2,264,4,0,24,0
memdump_aug_00107_clean.raw,dumps_v2/clean/augmented/memdump_aug_00107_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,3,264,4,0,24,0
memdump_aug_00108_clean.raw,dumps_v2/clean/augmented/memdump_aug_00108_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,4,264,4,0,24,0
memdump_aug_00109_clean.raw,dumps_v2/clean/augmented/memdump_aug_00109_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,5,264,4,0,24,0
memdump_aug_00110_clean.raw,dumps_v2/clean/augmented/memdump_aug_00110_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,6,264,4,0,24,0
memdump_aug_00111_clean.raw,dumps_v2/clean/augmented/memdump_aug_00111_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,7,264,4,0,24,0
memdump_aug_00112_clean.raw,dumps_v2/clean/augmented/memdump_aug_00112_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,8,264,4,0,24,0
memdump_aug_00113_clean.raw,dumps_v2/clean/augmented/memdump_aug_00113_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,1,264,4,0,24,0
memdump_aug_00114_clean.raw,dumps_v2/clean/augmented/memdump_aug_00114_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,2,264,4,0,24,0
memdump_aug_00115_clean.raw,dumps_v2/clean/augmented/memdump_aug_00115_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,3,264,4,0,24,0
memdump_aug_00116_clean.raw,dumps_v2/clean/augmented/memdump_aug_00116_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,4,264,4,0,24,0
memdump_aug_00117_clean.raw,dumps_v2/clean/augmented/memdump_aug_00117_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,5,264,4,0,24,0
memdump_aug_00118_clean.raw,dumps_v2/clean/augmented/memdump_aug_00118_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,6,264,4,0,24,0
memdump_aug_00119_clean.raw,dumps_v2/clean/augmented/memdump_aug_00119_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,7,264,4,0,24,0
memdump_aug_00120_clean.raw,dumps_v2/clean/augmented/memdump_aug_00120_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,8,264,4,0,24,0
memdump_aug_00121_clean.raw,dumps_v2/clean/augmented/memdump_aug_00121_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,1,264,4,0,24,0
memdump_aug_00122_clean.raw,dumps_v2/clean/augmented/memdump_aug_00122_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,2,264,4,0,24,0
memdump_aug_00123_clean.raw,dumps_v2/clean/augmented/memdump_aug_00123_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,3,264,4,0,24,0
memdump_aug_00124_clean.raw,dumps_v2/clean/augmented/memdump_aug_00124_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,4,264,4,0,24,0
memdump_aug_00125_clean.raw,dumps_v2/clean/augmented/memdump_aug_00125_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,5,264,4,0,24,0
memdump_aug_00126_clean.raw,dumps_v2/clean/augmented/memdump_aug_00126_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,6,264,4,0,24,0
memdump_aug_00127_clean.raw,dumps_v2/clean/augmented/memdump_aug_00127_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,7,264,4,0,24,0
memdump_aug_00128_clean.raw,dumps_v2/clean/augmented/memdump_aug_00128_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,8,264,4,0,24,0
memdump_aug_00129_clean.raw,dumps_v2/clean/augmented/memdump_aug_00129_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,1,264,4,0,24,0
memdump_aug_00130_clean.raw,dumps_v2/clean/augmented/memdump_aug_00130_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,2,264,4,0,24,0
memdump_aug_00131_clean.raw,dumps_v2/clean/augmented/memdump_aug_00131_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,3,264,4,0,24,0
memdump_aug_00132_clean.raw,dumps_v2/clean/augmented/memdump_aug_00132_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,4,264,4,0,24,0
memdump_aug_00133_clean.raw,dumps_v2/clean/augmented/memdump_aug_00133_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,5,264,4,0,24,0
memdump_aug_00134_clean.raw,dumps_v2/clean/augmented/memdump_aug_00134_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,6,264,4,0,24,0
memdump_aug_00135_clean.raw,dumps_v2/clean/augmented/memdump_aug_00135_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,7,264,4,0,24,0
memdump_aug_00136_clean.raw,dumps_v2/clean/augmented/memdump_aug_00136_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,8,264,4,0,24,0
memdump_aug_00137_clean.raw,dumps_v2/clean/augmented/memdump_aug_00137_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,1,2,1,264,4,0,24,0
memdump_aug_00138_clean.raw,dumps_v2/clean/augmented/memdump_aug_00138_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,1,2,2,264,4,0,24,0
memdump_aug_00139_clean.raw,dumps_v2/clean/augmented/memdump_aug_00139_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,1,2,3,264,4,0,24,0
memdump_aug_00140_clean.raw,dumps_v2/clean/augmented/memdump_aug_00140_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,1,2,4,264,4,0,24,0
memdump_aug_00141_clean.raw,dumps_v2/clean/augmented/memdump_aug_00141_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,5,264,4,0,24,0
memdump_aug_00142_clean.raw,dumps_v2/clean/augmented/memdump_aug_00142_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,2,6,264,4,0,24,0
memdump_aug_00143_clean.raw,dumps_v2/clean/augmented/memdump_aug_00143_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,7,264,4,0,24,0
memdump_aug_00144_clean.raw,dumps_v2/clean/augmented/memdump_aug_00144_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,8,264,4,0,24,0
memdump_aug_00145_clean.raw,dumps_v2/clean/augmented/memdump_aug_00145_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,1,2,1,264,4,0,24,0
memdump_aug_00146_clean.raw,dumps_v2/clean/augmented/memdump_aug_00146_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,1,2,2,264,4,0,24,0
memdump_aug_00147_clean.raw,dumps_v2/clean/augmented/memdump_aug_00147_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,3,264,4,0,24,0
memdump_aug_00148_clean.raw,dumps_v2/clean/augmented/memdump_aug_00148_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1,2,4,264,4,0,24,0
memdump_aug_00149_clean.raw,dumps_v2/clean/augmented/memdump_aug_00149_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,1,2,5,264,4,0,24,0
memdump_aug_00150_clean.raw,dumps_v2/clean/augmented/memdump_aug_00150_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,2,6,264,4,0,24,0
memdump_aug_00151_clean.raw,dumps_v2/clean/augmented/memdump_aug_00151_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,7,264,4,0,24,0
memdump_aug_00152_clean.raw,dumps_v2/clean/augmented/memdump_aug_00152_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,2,8,264,4,0,24,0
memdump_aug_00153_clean.raw,dumps_v2/clean/augmented/memdump_aug_00153_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,2,1,264,4,0,24,0
memdump_aug_00154_clean.raw,dumps_v2/clean/augmented/memdump_aug_00154_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,1,2,2,264,4,0,24,0
memdump_aug_00155_clean.raw,dumps_v2/clean/augmented/memdump_aug_00155_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,1,2,3,264,4,0,24,0
memdump_aug_00156_clean.raw,dumps_v2/clean/augmented/memdump_aug_00156_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,4,264,4,0,24,0
memdump_aug_00157_clean.raw,dumps_v2/clean/augmented/memdump_aug_00157_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1,2,5,264,4,0,24,0
memdump_aug_00158_clean.raw,dumps_v2/clean/augmented/memdump_aug_00158_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,1,2,6,264,4,0,24,0
memdump_aug_00159_clean.raw,dumps_v2/clean/augmented/memdump_aug_00159_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,2,7,264,4,0,24,0
memdump_aug_00160_clean.raw,dumps_v2/clean/augmented/memdump_aug_00160_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,8,264,4,0,24,0
memdump_aug_00161_clean.raw,dumps_v2/clean/augmented/memdump_aug_00161_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,2,1,264,4,0,24,0
memdump_aug_00162_clean.raw,dumps_v2/clean/augmented/memdump_aug_00162_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,2,2,264,4,0,24,0
memdump_aug_00163_clean.raw,dumps_v2/clean/augmented/memdump_aug_00163_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,1,2,3,264,4,0,24,0
memdump_aug_00164_clean.raw,dumps_v2/clean/augmented/memdump_aug_00164_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,1,2,4,264,4,0,24,0
memdump_aug_00165_clean.raw,dumps_v2/clean/augmented/memdump_aug_00165_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,5,264,4,0,24,0
memdump_aug_00166_clean.raw,dumps_v2/clean/augmented/memdump_aug_00166_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1,2,6,264,4,0,24,0
memdump_aug_00167_clean.raw,dumps_v2/clean/augmented/memdump_aug_00167_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,1,2,7,264,4,0,24,0
memdump_aug_00168_clean.raw,dumps_v2/clean/augmented/memdump_aug_00168_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,2,8,264,4,0,24,0
memdump_aug_00169_clean.raw,dumps_v2/clean/augmented/memdump_aug_00169_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,1,264,4,0,24,0
memdump_aug_00170_clean.raw,dumps_v2/clean/augmented/memdump_aug_00170_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,2,2,264,4,0,24,0
memdump_aug_00171_clean.raw,dumps_v2/clean/augmented/memdump_aug_00171_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,2,3,264,4,0,24,0
memdump_aug_00172_clean.raw,dumps_v2/clean/augmented/memdump_aug_00172_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,1,2,4,264,4,0,24,0
memdump_aug_00173_clean.raw,dumps_v2/clean/augmented/memdump_aug_00173_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,1,2,5,264,4,0,24,0
memdump_aug_00174_clean.raw,dumps_v2/clean/augmented/memdump_aug_00174_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,6,264,4,0,24,0
memdump_aug_00175_clean.raw,dumps_v2/clean/augmented/memdump_aug_00175_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1,2,7,264,4,0,24,0
memdump_aug_00176_clean.raw,dumps_v2/clean/augmented/memdump_aug_00176_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,1,2,8,264,4,0,24,0
memdump_aug_00177_clean.raw,dumps_v2/clean/augmented/memdump_aug_00177_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,2,1,264,4,0,24,0
memdump_aug_00178_clean.raw,dumps_v2/clean/augmented/memdump_aug_00178_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,2,264,4,0,24,0
memdump_aug_00179_clean.raw,dumps_v2/clean/augmented/memdump_aug_00179_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,2,3,264,4,0,24,0
memdump_aug_00180_clean.raw,dumps_v2/clean/augmented/memdump_aug_00180_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,1,2,4,264,4,0,24,0
memdump_aug_00181_clean.raw,dumps_v2/clean/augmented/memdump_aug_00181_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,1,2,5,264,4,0,24,0
memdump_aug_00182_clean.raw,dumps_v2/clean/augmented/memdump_aug_00182_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,1,2,6,264,4,0,24,0
memdump_aug_00183_clean.raw,dumps_v2/clean/augmented/memdump_aug_00183_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,7,264,4,0,24,0
memdump_aug_00184_clean.raw,dumps_v2/clean/augmented/memdump_aug_00184_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,1,2,8,264,4,0,24,0
memdump_aug_00185_clean.raw,dumps_v2/clean/augmented/memdump_aug_00185_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,1,2,1,264,4,0,24,0
memdump_aug_00186_clean.raw,dumps_v2/clean/augmented/memdump_aug_00186_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,2,2,264,4,0,24,0
